Call  Failure,Complains,Subscription  Length,Charge  Amount,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Customer Value,Churn,Average of use,cluster
5,0,41,0,14,6,3,1,2,81.36,0,0.6647165295951651,0
15,0,39,1,366,26,3,1,1,1576.96,0,0.5285464659237118,1
15,0,40,1,8,37,1,1,1,295.625,0,0.7141065459839487,0
8,0,40,1,9,35,2,1,1,164.79,0,0.5321589417023834,0
16,0,40,2,39,30,3,1,1,322.72,0,0.5725191927713306,0
9,0,40,1,292,20,3,1,1,1276.4,0,0.6866446030723784,1
18,0,39,3,151,45,3,1,1,985.88,0,0.8047871517026148,3
12,0,40,1,7,46,3,1,1,598.12,0,0.8504764766989278,3
12,0,40,2,9,27,3,1,1,232.36,0,0.6432327891782323,0
11,0,40,1,14,14,3,1,1,308.96,0,0.7065063924757343,0
14,1,40,0,15,19,3,1,2,164.12,0,0.534379376719726,0
30,0,40,4,61,34,3,2,1,871.04,0,0.7487511561666355,3
9,0,40,2,490,10,3,1,1,2097.32,0,0.9995915294672492,2
14,0,39,1,157,32,2,1,1,1425.51,0,0.875394857556297,1
8,0,39,2,193,28,3,1,1,1047.88,0,0.8032518596397499,3
5,0,39,0,7,13,2,1,2,85.5,0,0.6847789308894288,0
7,0,40,0,20,10,3,1,2,121.4,0,0.6129308467031443,0
8,0,39,1,391,45,3,1,1,1881.84,0,0.6826283924262002,2
12,0,39,2,18,49,4,1,1,343.25,0,0.8002249708572657,0
13,0,39,2,115,39,2,1,1,837.18,0,0.8940703693954869,3
26,0,38,9,8,44,5,1,1,174.585,0,1.032501263556047,0
18,0,38,2,33,26,2,1,1,428.715,0,0.6837279586434537,0
6,0,36,1,7,16,3,1,1,154.92,0,1.0550169413757817,0
6,0,38,1,7,8,4,1,1,67.6,0,0.7230712986733082,0
8,0,35,2,21,24,5,1,1,139.395,0,0.7641875768745168,0
5,0,38,2,11,4,5,1,1,26.295,0,0.7283534362945648,0
30,0,33,4,7,82,2,2,1,779.58,0,0.7508746492152273,3
11,0,36,4,278,35,3,2,1,1407.68,0,0.6897260345614742,1
7,0,38,1,9,30,3,1,1,200.44,0,0.5664108310682515,0
8,0,37,0,45,22,3,1,2,260.8,0,0.5048075514404277,0
11,0,38,1,182,25,2,1,1,960.48,0,0.6267236447266028,3
9,0,29,2,200,13,3,2,1,866.48,0,0.4964368863138911,3
9,0,28,1,37,70,5,1,1,84.27,0,0.5269176716656347,0
16,0,29,0,17,9,3,1,2,109.44,0,0.431991862441593,0
5,0,28,0,28,5,4,1,2,98.65,0,0.7779860604969747,0
15,0,27,1,26,15,2,1,1,187.56,0,0.5134537461722601,0
7,0,27,1,15,25,3,1,1,203.88,0,0.6302656606300037,0
7,0,20,1,35,16,3,1,1,221.28,0,0.713766467762681,0
21,0,19,2,92,44,2,2,1,722.025,0,0.5649787704530577,3
17,0,17,1,80,42,5,1,1,261.225,0,0.6258679327976097,0
13,0,18,4,38,21,3,2,1,280.36,0,0.7090333956722726,0
7,0,11,2,222,12,3,1,1,1077.64,0,0.993654268487643,3
16,0,42,2,17,21,3,1,1,260.6,0,0.6863533211385372,0
8,0,43,2,19,8,3,1,1,103.88,0,0.5950354610578025,0
18,0,41,2,371,28,3,1,1,1599.48,0,0.5191962888925272,1
18,0,42,2,13,39,1,1,1,326.59,0,0.7001227942963706,0
11,0,42,2,14,37,2,1,1,190.125,0,0.5224001705539298,0
19,0,42,3,44,32,3,1,1,345.24,0,0.5643143087169769,0
12,0,42,2,297,22,4,1,1,811.825,0,0.6658687623762687,3
21,0,41,4,156,47,3,1,1,1008.4,0,0.7954260296803635,3
15,0,42,2,12,48,3,1,1,620.64,0,0.843196362820379,3
15,0,42,3,14,29,4,1,1,159.3,0,0.633427945858323,0
14,0,42,2,19,16,3,1,1,331.48,0,0.6965867712005591,0
17,0,42,2,20,21,4,1,1,116.65,0,0.5239141966424239,0
33,0,42,5,66,36,3,2,1,893.56,0,0.7440041261999729,3
12,0,42,3,495,12,4,1,1,1324.9,0,0.956223442209526,1
17,0,41,2,162,34,2,1,1,1450.845,0,0.8683902241990201,1
11,0,41,3,198,30,3,1,1,1070.4,0,0.790448996155051,3
8,0,41,2,12,15,2,1,1,110.835,0,0.6410908186038923,0
10,0,42,2,25,12,3,1,1,143.92,0,0.5760432620773706,0
11,0,41,2,396,47,3,1,1,1904.36,0,0.6754049292306846,2
15,0,41,3,23,51,4,1,1,357.325,0,0.7928166864720687,0
16,0,41,3,120,41,2,1,1,862.515,0,0.877698392681169,3
29,1,40,10,13,46,5,2,1,183.03,0,1.0169342576538425,0
21,0,40,3,38,28,3,1,1,403.6,0,0.674516763153485,0
9,0,38,2,12,18,3,1,1,177.44,0,1.0017776499755369,0
9,0,40,2,12,10,4,1,1,81.675,0,0.6914300208101505,0
11,0,37,3,26,26,5,1,1,147.84,0,0.7534017746200767,0
8,0,40,3,16,6,5,1,1,34.74,0,0.6425284224542948,0
33,0,35,5,12,84,2,2,1,804.915,0,0.7463617051253897,3
14,0,38,5,283,37,3,2,1,1430.2,0,0.681749135607576,1
10,0,40,2,14,32,3,1,1,222.96,0,0.5583591116783031,0
11,0,39,2,50,24,4,1,1,177.075,0,0.4936986589731901,0
14,0,40,2,187,27,2,1,1,985.815,0,0.6127123709348792,3
12,0,31,3,205,15,3,2,1,889.0,0,0.4837969513780714,3
12,0,30,2,42,72,5,1,1,92.715,0,0.5135302961731179,0
19,0,31,2,22,11,3,1,1,131.96,0,0.42006390752931705,0
8,0,30,2,33,7,4,1,1,112.725,0,0.714840005171205,0
18,0,29,2,31,17,2,1,1,212.895,0,0.49855553117417634,0
10,0,29,2,20,27,3,1,1,226.4,0,0.6177563345933343,0
10,0,22,2,40,18,3,1,1,243.8,0,0.6835777295437946,0
24,0,21,3,97,46,2,2,1,747.36,0,0.560123595487277,3
20,0,19,2,85,44,5,1,1,269.67,0,0.6210741734965929,0
16,0,20,5,43,23,3,2,1,302.88,0,0.6897463425318455,0
10,0,13,3,227,14,3,1,1,1100.16,0,0.9621611859402522,1
10,0,38,1,7,17,3,1,1,215.56,0,0.7126627148912433,0
5,0,39,0,9,4,3,1,2,58.84,0,0.7760703510988358,0
12,0,37,1,361,24,3,1,1,1554.44,0,0.5386878111176413,1
12,0,38,1,7,35,1,1,1,286.66,0,0.7290877148988599,0
5,0,38,1,7,33,2,1,1,152.955,0,0.542768975265558,0
13,0,38,1,34,28,3,1,1,300.2,0,0.58122926435596,0
6,0,38,1,287,18,3,1,1,1253.88,0,0.7098716235011399,1
15,0,37,2,146,43,3,1,1,963.36,0,0.8145080375642128,3
9,0,38,1,7,44,3,1,1,595.6,0,0.8579551548611917,3
9,0,38,1,7,25,3,1,1,221.84,0,0.6536163418033101,0
8,0,38,1,9,12,3,1,1,286.44,0,0.7169268163678073,0
11,0,38,0,10,17,3,1,2,141.6,0,0.5458201451840385,0
27,0,38,3,56,32,3,1,1,848.52,0,0.7535997889589094,3
6,0,38,1,485,8,3,1,1,2074.8,0,1.0492664145649546,2
11,0,37,1,152,30,2,1,1,1400.175,0,0.8825755561192444,1
5,0,37,1,188,26,3,1,1,1025.36,0,0.8167393611833429,3
5,0,37,0,7,11,2,1,2,82.665,0,0.7410032017375805,0
5,0,38,0,15,8,3,1,2,98.88,0,0.6607657710569055,0
5,0,37,1,386,43,3,1,1,1859.32,0,0.690129812366877,2
9,0,37,1,13,47,4,1,1,329.175,0,0.8078587430396935,0
10,0,37,1,110,37,2,1,1,811.845,0,0.9114070311253236,3
23,0,36,8,7,42,5,1,1,172.14,0,1.0487799149202341,0
15,0,36,1,28,24,2,1,1,403.38,0,0.6933946746832232,0
5,0,34,1,7,14,3,1,1,152.4,0,1.1173249976002637,0
5,0,36,1,7,6,4,1,1,66.025,0,0.7601937147162141,0
5,0,33,1,16,22,5,1,1,130.95,0,0.7754949219086987,0
5,0,36,1,7,2,5,1,1,15.165,0,0.6136830092056984,0
27,0,31,3,7,80,2,1,1,776.745,0,0.7554789116801145,3
8,0,34,3,273,33,2,2,1,1558.305,0,0.6980371658541371,1
5,0,36,1,7,28,3,1,1,189.92,0,0.5749596513423646,0
5,0,35,0,40,20,3,1,2,238.28,0,0.5171883175538193,0
8,0,36,1,177,23,2,1,1,935.145,0,0.6420105155093897,3
6,0,27,1,195,11,2,2,1,949.455,0,0.5108256237659907,3
6,0,26,1,32,68,4,1,1,126.375,0,0.5420012412344404,0
13,0,27,0,12,7,3,1,2,86.92,0,0.44628710262841953,0
5,0,26,0,23,3,4,1,2,84.575,0,0.863646998388733,0
12,0,25,1,21,13,2,1,1,162.225,0,0.5306282510621704,0
5,0,25,1,10,23,3,1,1,181.36,0,0.6437709071620517,0
5,0,18,1,30,14,2,1,1,223.605,0,0.7490276389544019,0
18,0,17,1,87,42,2,2,1,696.69,0,0.5700113023032037,3
14,0,15,1,75,40,5,1,1,252.78,0,0.6308029296876313,0
10,0,16,3,33,19,3,1,1,257.84,0,0.7302957697138915,0
5,0,9,1,217,10,3,1,1,1055.12,0,1.0283727932923081,3
14,0,44,2,22,23,3,1,1,281.36,0,0.6947282085572641,0
6,0,45,0,24,10,3,1,2,124.64,0,0.6425284224542948,0
16,0,43,2,376,30,3,1,1,1620.24,0,0.5280297220989066,1
16,0,44,2,18,41,1,1,1,355.135,0,0.7091224965682302,0
9,0,44,2,19,39,2,1,1,213.48,0,0.5315191197179719,0
17,0,44,3,49,34,3,1,1,366.0,0,0.5711887734930812,0
10,0,44,2,302,24,4,1,1,824.8,0,0.679760099777486,3
19,0,43,4,161,49,3,1,1,1029.16,0,0.8008305776339113,3
13,0,44,2,17,50,3,1,1,641.4,0,0.8472171468797544,3
13,0,44,3,19,31,3,1,1,275.64,0,0.6405034470745234,0
12,0,44,2,24,18,3,1,1,352.24,0,0.7030494471993145,0
15,1,44,0,25,23,3,1,2,207.4,0,0.533628174366705,0
31,0,44,5,71,38,3,1,1,914.32,0,0.7469320037034679,3
10,0,44,3,500,14,4,1,1,1337.875,0,0.9772514316638423,1
15,0,43,2,167,36,2,1,1,1474.2,0,0.8721738414570473,1
9,0,43,3,203,32,3,1,1,1091.16,0,0.797842581460961,3
6,0,43,0,17,17,2,1,2,134.19,0,0.6701576623352465,0
8,0,44,0,30,14,3,1,2,164.68,0,0.6040675505062566,0
9,0,43,2,401,49,3,1,1,1925.12,0,0.6802870648303407,2
13,0,43,3,28,53,4,1,1,370.3,0,0.7971178419287174,0
14,0,43,3,125,43,2,1,1,885.87,0,0.8863696150086097,3
27,0,42,10,18,48,5,1,1,190.815,0,1.0244196890865882,0
19,0,42,3,43,30,3,1,1,424.36,0,0.6807276086702501,0
7,0,40,2,17,20,3,1,1,198.2,0,1.0266387890430206,0
7,0,42,2,17,12,4,1,1,94.65,0,0.7114136711847873,0
9,0,39,3,31,28,5,1,1,155.625,0,0.7599153570247856,0
6,0,42,3,21,8,5,1,1,42.525,0,0.6952283467637699,0
31,0,37,5,17,86,2,1,1,828.27,0,0.7491380959149595,3
12,0,40,5,288,39,3,2,1,1450.96,0,0.687080427877708,1
8,0,42,2,19,34,3,1,1,243.72,0,0.5652085846589495,0
9,1,41,0,55,26,4,1,2,190.05,0,0.5050396866989468,0
12,0,42,2,192,29,2,1,1,1009.17,0,0.6231291936577487,3
10,0,33,3,210,17,3,2,1,909.76,0,0.4970954309540887,3
10,0,32,2,47,74,5,1,1,100.5,0,0.5262381530737372,0
17,0,33,0,27,13,3,1,2,152.72,0,0.4369507246817308,0
6,0,32,0,38,9,4,1,2,125.7,0,0.75159077643002,0
16,0,31,2,36,19,2,1,1,236.25,0,0.5133225039645778,0
8,0,31,2,25,29,3,1,1,247.16,0,0.6269970555280326,0
8,0,24,2,45,20,3,1,1,264.56,0,0.7029033555053099,0
22,0,23,3,102,48,2,2,1,770.715,0,0.5642709632585604,3
18,0,21,2,90,46,5,1,1,277.455,0,0.624652987585298,0
14,0,22,5,48,25,3,2,1,323.64,0,0.7022253458955797,0
8,0,15,3,232,16,3,1,1,1120.92,0,0.9775687349617925,1
12,0,36,1,7,15,3,1,1,214.8,0,0.7036474151938115,0
5,0,37,0,7,2,3,1,2,40.44,0,0.6136830092056984,0
14,0,35,1,356,22,3,1,1,1533.68,0,0.5290952138157343,1
14,0,36,1,7,33,2,1,1,233.685,0,0.7193485266808648,0
7,0,36,1,7,31,2,1,1,152.1,0,0.5328395929836739,0
15,0,36,1,29,26,3,1,1,279.44,0,0.5739095991925676,0
8,0,36,1,282,16,3,1,1,1233.12,0,0.6941157036380758,1
17,0,35,2,141,41,3,1,1,942.6,0,0.8088539882719159,3
11,0,36,1,7,42,3,1,1,594.84,0,0.8538002084959021,3
11,0,36,1,7,23,3,1,1,221.08,0,0.6460796697019595,0
10,0,36,1,7,10,3,1,1,277.68,0,0.7100903726706176,0
13,0,36,0,7,15,3,1,2,128.84,0,0.5351817625981405,0
29,0,36,3,51,30,3,1,1,827.76,0,0.7505986939294955,3
8,0,36,1,480,6,3,1,1,2054.04,0,1.024228568546282,2
13,0,35,1,147,28,2,1,1,1376.82,0,0.8786744656742349,1
7,0,35,1,183,24,3,1,1,1004.6,0,0.8088704832533181,3
5,0,35,0,7,9,2,1,2,81.81,0,0.7023638356648693,0
6,0,36,0,10,6,3,1,2,78.12,0,0.6236581542625179,0
7,0,35,1,381,41,3,1,1,1838.56,0,0.6850354891616333,2
11,0,35,1,8,45,4,1,1,316.2,0,0.8034007688798434,0
12,0,35,1,105,35,2,1,1,788.49,0,0.9020976580280262,3
25,0,34,8,7,40,5,1,1,171.855,0,1.040847262737979,0
17,0,34,1,23,22,2,1,1,380.025,0,0.6868364601120647,0
5,0,32,1,7,12,3,1,1,151.64,0,1.0867905497029429,0
5,0,34,1,7,4,4,1,1,65.55,0,0.7361736400126272,0
7,0,31,1,11,20,5,1,1,123.165,0,0.7686097275549074,0
5,0,34,1,7,2,5,1,1,15.165,0,0.6136830092056984,0
29,0,29,3,7,78,2,1,1,775.89,0,0.7526368204953197,3
10,0,32,3,268,31,3,2,1,1364.4,0,0.6924524948772668,1
6,0,34,1,7,26,3,1,1,189.16,0,0.5676674500296803,0
7,0,33,0,35,18,3,1,2,217.52,0,0.5045560107523953,0
10,0,34,1,172,21,2,1,1,911.79,0,0.6305560797067696,3
8,0,25,1,190,9,3,2,1,823.2,0,0.4957119859559425,3
8,0,24,1,27,66,4,1,1,113.4,0,0.5276598734972575,0
15,0,25,0,7,5,3,1,2,66.16,0,0.42631894439137014,0
5,0,24,0,18,2,4,1,2,52.775,0,0.6136830092056984,0
14,0,23,1,16,11,2,1,1,138.87,0,0.5135995506487159,0
6,0,23,1,7,21,3,1,1,168.6,0,0.6337237600891445,0
6,0,16,1,25,12,2,1,1,200.25,0,0.7259370033829362,0
20,0,15,1,82,40,2,2,1,673.335,0,0.5657055818268638,3
16,0,13,1,70,38,5,1,1,244.995,0,0.6271091229809599,0
12,0,14,3,28,17,3,1,1,237.08,0,0.7163453968572632,0
6,0,7,1,212,8,3,1,1,1034.36,0,1.0109119691779263,3
18,0,46,2,27,25,3,1,1,308.88,0,0.6654687931378007,0
10,0,47,0,29,12,3,1,2,152.16,0,0.5310949955280533,0
20,0,45,2,381,32,3,1,1,1647.76,0,0.5079266890701144,1
20,0,46,2,23,43,1,1,1,392.975,0,0.6770632401251773,0
13,0,46,2,24,41,2,1,1,244.44,0,0.5105553169661289,0
21,0,46,3,54,36,3,1,1,393.52,0,0.5527898228650228,0
14,0,46,2,307,26,4,1,1,842.0,0,0.6346509738783368,3
23,0,45,4,166,51,3,1,1,1056.68,0,0.7782305037786208,3
17,0,46,2,22,52,3,1,1,668.92,0,0.8292990107110042,3
17,0,46,3,24,33,4,1,1,189.475,0,0.6180026703502149,0
16,0,46,2,29,20,3,1,1,379.76,0,0.6797698129475733,0
19,0,46,0,30,25,4,1,2,146.825,0,0.5112541033840581,0
35,0,46,5,76,40,3,1,1,941.84,0,0.7352960951621064,3
14,0,46,3,505,16,4,1,1,1355.075,0,0.8831907834478103,1
19,0,45,2,172,38,2,1,1,1505.16,0,0.8548450660225865,1
13,0,45,3,208,34,4,1,1,699.175,0,0.7675177232810152,3
10,0,45,0,22,19,3,1,2,146.8,0,0.5877866649021191,0
12,0,46,0,35,16,3,1,2,192.2,0,0.5355182363563622,0
13,0,45,2,406,51,3,1,1,1952.64,0,0.6631564668762632,2
17,0,45,3,33,55,4,1,1,387.5,0,0.7790550076858798,0
18,0,45,3,130,45,2,1,1,916.83,0,0.8475333114733284,3
31,0,44,10,23,50,5,1,1,201.135,0,0.9865468214749297,0
23,0,44,3,48,32,3,1,1,451.88,0,0.6591700059402267,0
11,0,42,2,22,22,4,1,1,141.075,0,0.91365568423615,0
11,0,44,2,22,14,4,1,1,111.85,0,0.6459106868680091,0
13,0,41,3,36,30,5,1,1,165.945,0,0.7343230947441319,0
10,0,44,3,26,10,5,1,1,52.845,0,0.5610433399266082,0
35,0,39,5,22,88,2,2,1,859.23,0,0.738055303663514,3
16,1,42,5,293,41,3,2,1,1478.48,0,0.66821779751742,1
12,0,44,2,24,36,3,1,1,271.24,0,0.5471969122450938,0
13,0,43,0,60,28,4,1,2,207.25,0,0.48208315490033665,0
16,0,44,2,197,31,2,1,1,1040.13,0,0.5922052300343686,3
14,0,35,3,215,19,3,2,1,937.28,0,0.47160491061270937,3
14,0,34,2,52,76,5,1,1,110.82,0,0.49856899909695146,0
21,0,35,0,32,15,3,1,2,180.24,0,0.41490550188725134,0
10,0,34,0,43,11,4,1,2,142.9,0,0.6371193490902829,0
20,0,33,2,41,21,2,1,1,267.21,0,0.4833687775329514,0
12,0,33,2,30,31,4,1,1,171.675,0,0.5990267688912091,0
12,0,26,2,50,22,3,1,1,292.08,0,0.6401816449800326,0
26,0,25,3,107,50,2,2,1,801.675,0,0.5531038822597248,3
22,0,23,2,95,48,5,1,1,287.775,0,0.61330498754136,0
18,0,24,5,53,27,4,2,1,219.475,0,0.6595282345099968,0
12,0,17,3,237,18,3,1,1,1148.44,0,0.9061201386697781,1
8,0,34,1,7,13,3,1,1,207.28,0,0.7411078133670019,0
5,0,35,0,7,2,2,1,2,45.495,0,0.6136830092056984,0
10,0,33,1,351,20,3,1,1,1506.16,0,0.5558672744304289,1
10,0,34,1,7,31,2,1,1,225.225,0,0.7610821449902526,0
5,0,34,1,7,29,1,1,1,175.56,0,0.5610257282465414,0
11,0,34,1,24,24,3,1,1,251.92,0,0.5967680535667154,0
5,0,34,1,277,14,3,1,1,1205.6,0,0.763250546330924,1
13,0,33,2,136,39,3,1,1,915.08,0,0.8350126935926259,3
7,0,34,1,7,40,3,1,1,587.32,0,0.8736994964020592,3
7,0,34,1,7,21,3,1,1,213.56,0,0.6739772644522252,0
6,0,34,1,7,8,3,1,1,270.16,0,0.7381800769949964,0
9,0,34,0,7,13,3,1,2,121.32,0,0.5658818295140691,0
25,0,34,3,46,28,3,1,1,800.24,0,0.7632204134448943,3
5,0,34,1,475,4,3,1,1,2026.52,0,1.1864284946750265,2
9,0,33,1,142,26,2,1,1,1345.86,0,0.8977681838032662,1
5,0,33,1,178,22,3,1,1,977.08,0,0.845990385805651,3
5,0,33,0,7,7,2,1,2,73.35,0,0.9295359586241758,0
5,0,34,0,7,4,3,1,2,58.6,0,0.8146270780976549,0
5,0,33,1,376,39,2,1,1,2037.42,0,0.7047998904627505,2
7,0,33,1,7,43,4,1,1,309.0,0,0.8236879947480699,0
8,0,33,1,100,33,2,1,1,757.53,0,0.9507148386998994,3
21,0,32,8,7,38,5,1,1,169.035,0,1.0860493093674044,0
5,0,30,1,7,10,3,1,1,144.12,0,1.300544813950683,0
5,0,32,1,7,2,3,1,1,40.44,0,0.6136830092056984,0
5,0,29,1,7,18,5,1,1,114.345,0,0.7993138228232962,0
25,0,27,3,7,76,2,1,1,767.43,0,0.7646061445420903,3
6,0,30,3,263,29,2,2,1,1503.99,0,0.7144950652448215,1
5,0,32,1,7,24,2,1,1,204.345,0,0.5900395857578076,0
5,0,31,0,30,16,3,1,2,190.0,0,0.5379542911542433,0
6,0,32,1,167,19,2,1,1,880.83,0,0.6733955723704321,3
5,0,23,1,185,7,2,2,1,895.14,0,0.5355182363563622,3
5,0,22,1,22,64,4,1,1,96.2,0,0.5699028304655658,0
11,0,23,0,7,3,2,1,2,65.97,0,0.4645323397951459,0
5,0,22,0,13,2,4,1,2,40.275,0,0.6136830092056984,0
10,0,21,1,11,9,2,1,1,107.91,0,0.563011376936561,0
5,0,21,1,7,19,3,1,1,161.08,0,0.6709733230656232,0
5,0,14,1,20,10,2,1,1,169.29,0,0.8407831793660099,0
16,0,13,1,77,38,2,2,1,642.375,0,0.5784160524355698,3
12,0,11,1,65,36,4,1,1,391.125,0,0.6397506148112719,0
8,0,12,3,23,15,3,1,1,209.56,0,0.7784294211781455,0
5,0,5,1,207,6,3,1,1,1006.84,0,1.1162035644732042,3
15,0,43,1,23,24,3,1,1,289.6,0,0.6688343977858795,0
7,0,44,0,25,11,3,1,2,132.88,0,0.533204907988899,0
17,0,42,1,377,31,3,1,1,1628.48,0,0.5078482227303505,1
17,0,43,1,19,42,1,1,1,366.465,0,0.6808848039877451,0
10,0,43,1,20,40,2,1,1,222.75,0,0.5105478074008201,0
18,0,43,2,50,35,3,1,1,374.24,0,0.5536456209489189,0
11,0,43,1,303,25,3,1,1,1327.92,0,0.6390362825846332,1
20,0,42,3,162,50,3,1,1,1037.4,0,0.7817005779013904,3
14,0,43,1,18,51,3,1,1,649.64,0,0.8322753591493343,3
14,0,43,2,20,32,3,1,1,283.88,0,0.620096011674989,0
13,0,43,1,25,19,3,1,1,360.48,0,0.6826179359911938,0
16,1,43,0,26,24,3,1,2,215.64,0,0.5112667029468533,0
32,0,43,4,72,39,3,1,1,922.56,0,0.7369771987386743,3
11,0,43,2,501,15,3,1,1,2148.84,0,0.8982426620024522,2
16,0,42,1,168,37,2,1,1,1483.47,0,0.8578109171572058,1
10,0,42,2,204,33,3,1,1,1099.4,0,0.7720353758866568,3
7,0,42,0,18,18,2,1,2,143.46,0,0.5930637220029628,0
9,0,43,0,31,15,3,1,2,172.92,0,0.5372588808341463,0
10,0,42,1,402,50,3,1,1,1933.36,0,0.6651586577863812,2
14,0,42,2,29,54,4,1,1,375.45,0,0.7818518981710292,0
15,0,42,2,126,44,2,1,1,895.14,0,0.8539370880704341,3
28,0,41,9,19,49,5,2,1,193.905,0,0.993597853650526,0
20,0,41,2,44,31,2,1,1,486.675,0,0.661628870450508,0
8,0,39,1,18,21,3,1,1,206.44,0,0.9319088720311199,0
8,0,41,1,18,13,4,1,1,99.8,0,0.6523697007184128,0
10,0,38,2,32,29,5,1,1,158.715,0,0.7379253032394166,0
7,0,41,2,22,9,5,1,1,45.615,0,0.5664705471778841,0
32,1,36,4,18,87,2,2,1,837.54,0,0.7396671961948382,3
13,0,39,4,289,40,3,2,1,1459.2,0,0.6704557693578745,1
9,0,41,1,20,35,3,1,1,251.96,0,0.5479407563549193,0
10,0,40,0,56,27,3,1,2,312.32,0,0.48107714836521603,0
13,0,41,1,193,30,2,1,1,1018.44,0,0.5945355370162385,3
11,0,32,2,211,18,3,2,1,918.0,0,0.4700036292457356,3
11,0,31,1,48,75,5,1,1,103.59,0,0.4981035305979853,0
18,0,32,0,28,14,3,1,2,160.96,0,0.4097295068946219,0
7,0,31,0,39,10,4,1,2,130.85,0,0.6469577980905706,0
17,0,30,1,37,20,2,1,1,245.52,0,0.4821577288964188,0
9,0,30,1,26,30,3,1,1,255.4,0,0.6012755266880627,0
9,0,23,1,46,21,3,1,1,272.8,0,0.6462302607721937,0
23,0,22,2,103,49,2,2,1,779.985,0,0.5536378944365506,3
19,0,20,1,91,47,5,1,1,280.545,0,0.6143574413472326,0
15,0,21,4,49,26,3,1,1,331.88,0,0.6642011848643914,0
9,0,14,2,233,17,3,1,1,1129.16,0,0.9181408711623165,1
11,0,37,1,7,14,3,1,1,210.56,0,0.735127923761419,0
5,0,38,0,7,2,3,1,2,40.44,0,0.6136830092056984,0
13,0,36,1,355,21,3,1,1,1525.44,0,0.5543474188186627,1
13,0,37,1,7,32,1,1,1,279.785,0,0.7541393818695834,0
6,0,37,1,7,30,2,1,1,147.33,0,0.5592755940216128,0
14,0,37,2,28,25,3,1,1,271.2,0,0.5947071077466928,0
7,0,37,1,281,15,3,1,1,1224.88,0,0.7511185771531549,1
16,0,36,3,140,40,3,1,1,934.36,0,0.8303483020734304,3
10,0,37,1,7,41,3,1,1,590.6,0,0.870048217889897,3
10,0,37,2,7,22,3,1,1,216.84,0,0.6702533606940927,0
9,0,37,1,7,9,3,1,1,273.44,0,0.7337971172683513,0
12,0,37,0,7,14,3,1,2,124.6,0,0.5638193946005204,0
28,0,37,4,50,29,3,2,1,819.52,0,0.7612178531604588,3
7,0,37,2,479,5,3,1,1,2045.8,0,1.1463436914892995,2
12,0,36,1,146,27,2,1,1,1367.55,0,0.8941965921788668,1
6,0,36,2,182,23,3,1,1,996.36,0,0.8391868233901161,3
5,0,36,0,7,8,2,1,2,77.04,0,0.8708283577973978,0
5,0,37,0,9,5,3,1,2,69.88,0,0.7699796126032334,0
6,0,36,1,380,40,3,1,1,1830.32,0,0.7019747691626244,2
10,0,36,2,7,44,4,1,1,311.05,0,0.8201468713212527,0
11,0,36,2,104,34,2,1,1,779.22,0,0.9409165196457641,3
24,0,35,9,7,39,5,1,1,170.265,0,1.0763891518833997,0
5,0,33,1,7,11,3,1,1,147.4,0,1.2443947188248514,0
5,0,35,1,7,3,4,1,1,62.9,0,0.8325940134319453,0
6,0,32,2,10,19,5,1,1,120.075,0,0.7940239751363237,0
5,0,35,1,7,2,5,1,1,15.165,0,0.6136830092056984,0
28,0,30,4,7,77,2,2,1,771.12,0,0.7627048642618555,3
9,0,33,4,267,30,3,2,1,1356.16,0,0.7112570561572553,1
5,0,35,1,7,25,3,1,1,184.92,0,0.5881338268566558,0
6,0,34,0,34,17,3,1,2,209.28,0,0.5366790025923245,0
9,0,35,1,171,20,2,1,1,902.52,0,0.66749413958559,3
7,0,26,2,189,8,3,2,1,814.96,0,0.534082485930258,3
7,0,25,1,26,65,5,1,1,64.95,0,0.5667971473440874,0
14,0,26,0,7,4,3,1,2,61.92,0,0.468644009729696,0
5,0,25,0,17,2,4,1,2,50.275,0,0.6136830092056984,0
13,0,24,1,15,10,2,1,1,129.6,0,0.5596157879354227,0
5,0,24,1,7,20,3,1,1,164.36,0,0.6659443578798842,0
5,0,17,1,24,11,3,1,1,169.76,0,0.817084081790707,0
19,0,16,2,81,39,2,2,1,664.065,0,0.577475224358959,3
15,0,14,1,69,37,5,1,1,241.905,0,0.6383181087783081,0
11,0,15,4,27,16,3,1,1,228.84,0,0.7674489323867859,0
5,0,8,2,211,7,3,1,1,1026.12,0,1.0920116046367578,3
17,0,40,3,33,34,3,1,1,346.48,0,0.6984015513780489,0
9,0,41,0,35,21,3,1,2,189.76,0,0.6783557855626429,0
19,0,39,3,387,41,3,1,1,1685.36,0,0.5518160251576442,2
19,0,40,3,29,52,1,1,1,444.675,0,0.7115739215385124,0
12,0,40,3,30,50,2,1,1,286.74,0,0.5554888798341878,0
20,0,40,4,60,45,3,1,1,431.12,0,0.5855165163675798,0
13,0,40,3,313,35,4,1,1,865.5,0,0.687830039282325,3
22,1,39,5,172,60,3,1,1,1094.28,0,0.7970467755780968,3
16,0,40,3,28,61,3,1,1,706.52,0,0.8425763066642994,3
16,0,40,4,30,42,3,1,1,340.76,0,0.6483892799184517,0
15,0,40,3,35,29,3,1,1,417.36,0,0.7053101480996398,0
18,0,40,0,36,34,3,1,2,272.52,0,0.5586629531801508,0
34,1,40,6,82,49,3,2,1,979.44,0,0.7465043878731972,3
